sscl1,sscl2,n,a,b,c1,c2,astar,bstar,cstar1,cstar2
ABDE/CKL,FHJ/IKL,3,True,True,True,True,True,True,False,False
CD/ABEKL,GI/HKL,3,True,True,True,True,True,True,False,False
ABDEKL/C,FHIJKL/G,1,True,True,False,False,True,True,True,True
CD/ABEKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
ABDE/CKL,FGHJ/KL,3,True,False,True,True,True,True,False,False
E/ABCDKL,I/FHKL,3,True,True,True,True,True,True,False,False
DE/ABCKL,FGHJ/IKL,3,True,True,True,True,True,True,False,False
BCDE/AKL,G/FHIKL,3,True,True,True,True,True,True,False,False
CDEL/ABK,IL/FGHJK,1,True,True,True,True,True,True,True,True
AKL/BCDE,F/GIJ,1,True,True,False,False,True,True,True,False
ABKL/CDE,H/F,1,True,True,False,False,True,True,True,False
KL/ABCDE,KL/FGHJ,1,True,True,False,False,False,False,True,True
CDEKL/AB,KL/FHJ,1,True,True,False,False,True,False,True,True
CKL/ABDE,KL/GI,1,True,True,False,False,True,False,True,True
ABDEK/CL,FGHIJK/L,1,True,False,True,True,True,True,True,True
ABDE/CKL,FH/IKL,3,True,True,True,True,True,True,False,False
ABK/CDEL,FHK/IL,1,True,True,True,True,True,True,True,True
D/ABCEKL,F/HIKL,3,True,True,True,True,True,True,False,False
AK/BCDEL,FGHJK/L,1,True,False,True,True,True,True,True,True
BE/ACDKL,I/FHJKL,3,True,True,True,True,True,True,False,False
ABCDE/KL,FHJ/GIKL,3,False,True,True,True,True,True,False,False
AB/CDEKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,GI/J,1,True,True,False,False,True,True,True,False
CDEKL/AB,GIKL/FHJ,1,True,True,False,False,True,True,True,True
CDE/ABKL,FJ/HIKL,3,True,True,True,True,True,True,False,False
KL/ABCDE,F/J,1,True,True,False,False,False,True,True,False
/ABCDEKL,F/HKL,1,True,True,True,True,False,True,False,False
AKL/BCDE,H/F,1,True,True,False,False,True,True,True,False
AKL/BCDE,H/FGJ,1,True,True,False,False,True,True,True,False
E/ABCDKL,I/HKL,3,True,True,True,True,True,True,False,False
D/ABCEKL,J/FHIKL,3,True,True,True,True,True,True,False,False
CDL/ABEK,FHJ/K,1,True,False,True,True,True,True,True,False
ABDE/CKL,H/FGIJKL,3,True,True,True,True,True,True,False,False
BCDE/AKL,FH/KL,3,True,False,True,True,True,True,False,False
ABKL/CDE,HKL/FGJ,1,True,True,False,False,True,True,True,True
AKL/BCDE,FJ/GI,1,True,True,False,False,True,True,True,False
ABE/CDKL,I/FHKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,G/FHIJKL,3,True,True,True,True,True,True,False,False
ABCDKL/E,KL/GI,1,True,True,False,False,True,False,True,True
ABDE/CKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
ABCDE/KL,J/FHIKL,3,False,True,True,True,True,True,False,False
CDKL/ABE,KL/I,1,True,True,False,False,True,False,True,True
C/ABDEKL,J/FHKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,FJ/G,1,True,True,False,False,True,True,True,False
ABCKL/DE,GJ/,1,True,False,False,False,True,True,True,False
AKL/BCDE,G/FHJ,1,True,True,False,False,True,True,True,False
BE/ACDKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
BCDE/AKL,FH/IKL,3,True,True,True,True,True,True,False,False
ABCKL/DE,FH/J,1,True,True,False,False,True,True,True,False
ABCKL/DE,J/,1,True,False,False,False,True,True,True,False
BCDE/AKL,FJ/GIKL,3,True,True,True,True,True,True,False,False
AKL/BCDE,GIKL/FHJ,1,True,True,False,False,True,True,True,True
BDE/ACKL,FJ/HKL,3,True,True,True,True,True,True,False,False
ABCDE/KL,J/FHKL,3,False,True,True,True,True,True,False,False
KL/ABCDE,FGJ/,1,True,False,False,False,False,True,True,False
A/BCDEKL,G/FHIJKL,3,True,True,True,True,True,True,False,False
AK/BCDEL,FJ/GIL,1,True,True,True,True,True,True,True,False
CDKL/ABE,J/GI,1,True,True,False,False,True,True,True,False
ABEKL/CD,FHJKL/,1,True,False,False,False,True,True,True,True
ABCKL/DE,HIKL/G,1,True,True,False,False,True,True,True,True
C/ABDEKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
BCDEKL/A,FHIKL/J,1,True,True,False,False,True,True,True,True
D/ABCEKL,GIJ/FHKL,3,True,True,True,True,True,True,False,False
D/ABCEKL,GI/KL,3,True,False,True,True,True,True,False,False
ABCKL/DE,F/H,1,True,True,False,False,True,True,True,False
KL/ABCDE,KL/FH,1,True,True,False,False,False,False,True,True
C/ABDEKL,FGHJ/IKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FJ/GI,1,True,True,False,False,True,True,True,False
ABCKL/DE,IKL/FHJ,1,True,True,False,False,True,True,True,True
CKL/ABDE,FGHJKL/,1,True,False,False,False,True,True,True,True
C/ABDEKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
ABCKL/DE,GHIKL/,1,True,False,False,False,True,True,True,True
ABEKL/CD,FJ/GI,1,True,True,False,False,True,True,True,False
ACDKL/BE,HKL/F,1,True,True,False,False,True,True,True,True
CD/ABEKL,I/FHKL,3,True,True,True,True,True,True,False,False
KL/ABCDE,FGJ/H,1,True,True,False,False,False,True,True,False
CDEKL/AB,FHJ/,1,True,False,False,False,True,True,True,False
KL/ABCDE,FJ/G,1,True,True,False,False,False,True,True,False
AB/CDEKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
D/ABCEKL,I/FHJKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,G/IKL,3,True,True,True,True,True,True,False,False
AKL/BCDE,G/FJ,1,True,True,False,False,True,True,True,False
CDKL/ABE,FGHIKL/,1,True,False,False,False,True,True,True,True
CKL/ABDE,IKL/G,1,True,True,False,False,True,True,True,True
BDE/ACKL,FGHJ/KL,3,True,False,True,True,True,True,False,False
ABKL/CDE,GHIKL/,1,True,False,False,False,True,True,True,True
CDEKL/AB,HKL/FGIJ,1,True,True,False,False,True,True,True,True
ACDKL/BE,G/FHJ,1,True,True,False,False,True,True,True,False
CDEL/ABK,L/FGHIJK,1,True,True,True,True,True,False,True,True
ABK/CDEL,FHK/GIJL,1,True,True,True,True,True,True,True,True
AB/CDEKL,FHJ/IKL,3,True,True,True,True,True,True,False,False
/ABCDEKL,J/FHIKL,1,True,True,True,True,False,True,False,False
BCDE/AKL,H/FGIJKL,3,True,True,True,True,True,True,False,False
ACDKL/BE,HIKL/FGJ,1,True,True,False,False,True,True,True,True
KL/ABCDE,HKL/GI,1,True,True,False,False,False,True,True,True
E/ABCDKL,FHJ/IKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
ABKL/CDE,GIKL/FHJ,1,True,True,False,False,True,True,True,True
D/ABCEKL,H/KL,3,True,False,True,True,True,True,False,False
ABKL/CDE,HKL/FGIJ,1,True,True,False,False,True,True,True,True
ABDE/CKL,FGHJ/IKL,3,True,True,True,True,True,True,False,False
ACDKL/BE,GJ/FH,1,True,True,False,False,True,True,True,False
CDE/ABKL,J/FHIKL,3,True,True,True,True,True,True,False,False
CDKL/ABE,IKL/FGHJ,1,True,True,False,False,True,True,True,True
ABDE/CKL,FH/KL,3,True,False,True,True,True,True,False,False
ABE/CDKL,J/FHKL,3,True,True,True,True,True,True,False,False
CDEL/ABK,L/HK,1,True,True,True,True,True,False,True,True
ACKL/BDE,FHIKL/J,1,True,True,False,False,True,True,True,True
BCDEL/AK,FHJ/K,1,True,False,True,True,True,True,True,False
CDE/ABKL,H/FGIJKL,3,True,True,True,True,True,True,False,False
ACKL/BDE,G/FJ,1,True,True,False,False,True,True,True,False
BE/ACDKL,GI/FHJKL,3,True,True,True,True,True,True,False,False
ABCDKL/E,KL/FGHJ,1,True,True,False,False,True,False,True,True
CD/ABEKL,GJ/FHIKL,3,True,True,True,True,True,True,False,False
KL/ABCDE,IKL/FH,1,True,True,False,False,False,True,True,True
ACKL/BDE,FHJKL/,1,True,False,False,False,True,True,True,True
C/ABDEKL,I/HKL,3,True,True,True,True,True,True,False,False
KL/ABCDE,FGHIJKL/,1,True,False,False,False,False,True,True,True
CL/ABDEK,GJ/FHK,1,True,True,True,True,True,True,True,False
ACDKL/BE,G/,1,True,False,False,False,True,True,True,False
ABCEKL/D,FHIJKL/G,1,True,True,False,False,True,True,True,True
ABCDEKL/,IKL/FGHJ,1,False,True,False,False,True,True,True,True
CDKL/ABE,F/,1,True,False,False,False,True,True,True,False
ACDKL/BE,FJ/H,1,True,True,False,False,True,True,True,False
CDEKL/AB,G/I,1,True,True,False,False,True,True,True,False
ABKL/CDE,HIKL/,1,True,False,False,False,True,True,True,True
CL/ABDEK,GIL/FHJK,1,True,True,True,True,True,True,True,True
/ABCDEKL,FGJ/HKL,1,True,True,True,True,False,True,False,False
C/ABDEKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
ABDE/CKL,GIJ/FHKL,3,True,True,True,True,True,True,False,False
/ABCDEKL,FH/IKL,1,True,True,True,True,False,True,False,False
ABKL/CDE,FHJ/G,1,True,True,False,False,True,True,True,False
AB/CDEKL,G/FHIKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,KL/FH,1,True,True,False,False,True,False,True,True
ABEKL/CD,G/I,1,True,True,False,False,True,True,True,False
BCDEKL/A,IKL/FGHJ,1,True,True,False,False,True,True,True,True
ABE/CDKL,FGHJ/KL,3,True,False,True,True,True,True,False,False
ACDKL/BE,H/,1,True,False,False,False,True,True,True,False
ABEKL/CD,J/F,1,True,True,False,False,True,True,True,False
BE/ACDKL,F/HKL,3,True,True,True,True,True,True,False,False
DE/ABCKL,J/FHIKL,3,True,True,True,True,True,True,False,False
ACKL/BDE,FHJKL/I,1,True,True,False,False,True,True,True,True
ACKL/BDE,G/I,1,True,True,False,False,True,True,True,False
AKL/BCDE,J/G,1,True,True,False,False,True,True,True,False
ABDE/CKL,GI/HKL,3,True,True,True,True,True,True,False,False
ACDKL/BE,GIJ/,1,True,False,False,False,True,True,True,False
CDEL/ABK,FGIJ/HK,1,True,True,True,True,True,True,True,False
ABCKL/DE,HIKL/FJ,1,True,True,False,False,True,True,True,True
ABKL/CDE,FHJ/,1,True,False,False,False,True,True,True,False
ABKL/CDE,IKL/G,1,True,True,False,False,True,True,True,True
ABDEKL/C,IKL/G,1,True,True,False,False,True,True,True,True
D/ABCEKL,GJ/FHIKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
DE/ABCKL,FHJ/KL,3,True,False,True,True,True,True,False,False
DE/ABCKL,FGJ/HKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,FHIKL/G,1,True,True,False,False,True,True,True,True
BE/ACDKL,G/FHIKL,3,True,True,True,True,True,True,False,False
AKL/BCDE,J/GI,1,True,True,False,False,True,True,True,False
ABCDKL/E,KL/H,1,True,True,False,False,True,False,True,True
CDEL/ABK,F/HK,1,True,True,True,True,True,True,True,False
A/BCDEKL,GI/KL,3,True,False,True,True,True,True,False,False
D/ABCEKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
ABEK/CDL,HK/FGIJL,1,True,True,True,True,True,True,True,True
AB/CDEKL,F/HKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,KL/FGHJ,1,True,True,False,False,True,False,True,True
ABEKL/CD,FHJ/G,1,True,True,False,False,True,True,True,False
C/ABDEKL,H/KL,3,True,False,True,True,True,True,False,False
CDEKL/AB,H/FGJ,1,True,True,False,False,True,True,True,False
ACKL/BDE,HKL/,1,True,False,False,False,True,True,True,True
E/ABCDKL,J/FHKL,3,True,True,True,True,True,True,False,False
D/ABCEKL,G/FHIKL,3,True,True,True,True,True,True,False,False
ABDE/CKL,GI/KL,3,True,False,True,True,True,True,False,False
CD/ABEKL,FJ/HKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,IKL/FHJ,1,True,True,False,False,True,True,True,True
ABEK/CDL,FHJK/IL,1,True,True,True,True,True,True,True,True
ABKL/CDE,FHKL/GIJ,1,True,True,False,False,True,True,True,True
BE/ACDKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
ABCDE/KL,GI/FHKL,3,False,True,True,True,True,True,False,False
ABDE/CKL,F/HIKL,3,True,True,True,True,True,True,False,False
CD/ABEKL,H/IKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FHKL/I,1,True,True,False,False,True,True,True,True
A/BCDEKL,I/HKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,HKL/I,1,True,True,False,False,True,True,True,True
ABKL/CDE,F/,1,True,False,False,False,True,True,True,False
ABCDE/KL,I/FHKL,3,False,True,True,True,True,True,False,False
ABDE/CKL,I/FHJKL,3,True,True,True,True,True,True,False,False
ABDE/CKL,FHJ/KL,3,True,False,True,True,True,True,False,False
ABCKL/DE,HKL/FJ,1,True,True,False,False,True,True,True,True
C/ABDEKL,G/IKL,3,True,True,True,True,True,True,False,False
CDKL/ABE,FHIKL/GJ,1,True,True,False,False,True,True,True,True
AB/CDEKL,I/KL,3,True,False,True,True,True,True,False,False
BCDE/AKL,GI/FHJKL,3,True,True,True,True,True,True,False,False
KL/ABCDE,FHIKL/J,1,True,True,False,False,False,True,True,True
ABCDKL/E,GHIKL/FJ,1,True,True,False,False,True,True,True,True
ABKL/CDE,FGHJ/,1,True,False,False,False,True,True,True,False
CD/ABEKL,J/FHIKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,FH/KL,3,True,False,True,True,True,True,False,False
CKL/ABDE,FGHIJKL/,1,True,False,False,False,True,True,True,True
CD/ABEKL,G/FHIJKL,3,True,True,True,True,True,True,False,False
ABCDKL/E,FHJKL/GI,1,True,True,False,False,True,True,True,True
ABDE/CKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
ABDEK/CL,FHJK/IL,1,True,True,True,True,True,True,True,True
ABEKL/CD,F/GJ,1,True,True,False,False,True,True,True,False
CDKL/ABE,J/FH,1,True,True,False,False,True,True,True,False
ABKL/CDE,I/,1,True,False,False,False,True,True,True,False
A/BCDEKL,J/FHIKL,3,True,True,True,True,True,True,False,False
ABCKL/DE,FJ/,1,True,False,False,False,True,True,True,False
/ABCDEKL,/FGHIJKL,1,True,True,True,True,False,False,False,False
BDE/ACKL,J/FHIKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,FGJ/I,1,True,True,False,False,True,True,True,False
CDE/ABKL,FH/IKL,3,True,True,True,True,True,True,False,False
ABCKL/DE,FJ/GI,1,True,True,False,False,True,True,True,False
ACDKL/BE,FGIJKL/,1,True,False,False,False,True,True,True,True
CDKL/ABE,FHJ/,1,True,False,False,False,True,True,True,False
CDEKL/AB,I/FGJ,1,True,True,False,False,True,True,True,False
ABCDE/KL,FGJ/HKL,3,False,True,True,True,True,True,False,False
KL/ABCDE,HIKL/G,1,True,True,False,False,False,True,True,True
BDE/ACKL,GJ/FHIKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,FGJ/HKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,HIKL/FGJ,1,True,True,False,False,True,True,True,True
ABCDE/KL,H/FGIJKL,3,False,True,True,True,True,True,False,False
ABKL/CDE,FHIKL/,1,True,False,False,False,True,True,True,True
KL/ABCDE,IKL/G,1,True,True,False,False,False,True,True,True
D/ABCEKL,FH/KL,3,True,False,True,True,True,True,False,False
ACKL/BDE,KL/FGHJ,1,True,True,False,False,True,False,True,True
C/ABDEKL,GI/FHJKL,3,True,True,True,True,True,True,False,False
ABCDE/KL,GJ/FHIKL,3,False,True,True,True,True,True,False,False
BCDE/AKL,GI/KL,3,True,False,True,True,True,True,False,False
ABE/CDKL,H/IKL,3,True,True,True,True,True,True,False,False
E/ABCDKL,G/FHIKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,J/GI,1,True,True,False,False,True,True,True,False
BCDEKL/A,HKL/I,1,True,True,False,False,True,True,True,True
BE/ACDKL,I/KL,3,True,False,True,True,True,True,False,False
E/ABCDKL,FJ/HKL,3,True,True,True,True,True,True,False,False
/ABCDEKL,FJ/GHIKL,1,True,True,True,True,False,True,False,False
BCDE/AKL,G/FHIJKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
CD/ABEKL,GI/FHJKL,3,True,True,True,True,True,True,False,False
ABDE/CKL,FJ/GIKL,3,True,True,True,True,True,True,False,False
AKL/BCDE,GIKL/FJ,1,True,True,False,False,True,True,True,True
ABCKL/DE,GIKL/FHJ,1,True,True,False,False,True,True,True,True
KL/ABCDE,HKL/FGIJ,1,True,True,False,False,False,True,True,True
ACDKL/BE,HIKL/F,1,True,True,False,False,True,True,True,True
DE/ABCKL,F/HIKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,G/FJ,1,True,True,False,False,True,True,True,False
AKL/BCDE,GIJ/,1,True,False,False,False,True,True,True,False
ACKL/BDE,HIKL/F,1,True,True,False,False,True,True,True,True
BDE/ACKL,H/IKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,F/H,1,True,True,False,False,True,True,True,False
ACKL/BDE,G/J,1,True,True,False,False,True,True,True,False
DE/ABCKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
ACDKL/BE,I/FGJ,1,True,True,False,False,True,True,True,False
BCDE/AKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
CD/ABEKL,GI/KL,3,True,False,True,True,True,True,False,False
E/ABCDKL,I/FHJKL,3,True,True,True,True,True,True,False,False
KL/ABCDE,GHIKL/,1,True,False,False,False,False,True,True,True
CKL/ABDE,J/G,1,True,True,False,False,True,True,True,False
ABDE/CKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
CDE/ABKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
ABCEKL/D,KL/FHJ,1,True,True,False,False,True,False,True,True
/ABCDEKL,FHJ/IKL,1,True,True,True,True,False,True,False,False
BDE/ACKL,I/HKL,3,True,True,True,True,True,True,False,False
ABE/CDKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
ABCKL/DE,GI/J,1,True,True,False,False,True,True,True,False
CDEKL/AB,FHIJKL/,1,True,False,False,False,True,True,True,True
C/ABDEKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
ABKL/CDE,I/G,1,True,True,False,False,True,True,True,False
ABDE/CKL,GI/FHJKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,HKL/GI,1,True,True,False,False,True,True,True,True
ABCKL/DE,GJ/I,1,True,True,False,False,True,True,True,False
A/BCDEKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
ABCKL/DE,FHJKL/,1,True,False,False,False,True,True,True,True
CL/ABDEK,FJ/HK,1,True,True,True,True,True,True,True,False
D/ABCEKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
ACKL/BDE,F/J,1,True,True,False,False,True,True,True,False
BDE/ACKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
ACKL/BDE,FGHJKL/,1,True,False,False,False,True,True,True,True
C/ABDEKL,FJ/GIKL,3,True,True,True,True,True,True,False,False
BCDEL/AK,IL/FGHJK,1,True,True,True,True,True,True,True,True
CDE/ABKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,I/G,1,True,True,False,False,True,True,True,False
E/ABCDKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
ACDKL/BE,HKL/I,1,True,True,False,False,True,True,True,True
ABCDE/KL,G/FHIJKL,3,False,True,True,True,True,True,False,False
DE/ABCKL,I/HKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,I/GJ,1,True,True,False,False,True,True,True,False
ABCDKL/E,IKL/H,1,True,True,False,False,True,True,True,True
ACDKL/BE,FGIJ/,1,True,False,False,False,True,True,True,False
CKL/ABDE,GIKL/,1,True,False,False,False,True,True,True,True
ABDEKL/C,IKL/H,1,True,True,False,False,True,True,True,True
CDL/ABEK,FGIJ/HK,1,True,True,True,True,True,True,True,False
AKL/BCDE,FHIKL/G,1,True,True,False,False,True,True,True,True
BCDEL/AK,L/FHJK,1,True,True,True,True,True,False,True,True
CDEKL/AB,FHKL/GI,1,True,True,False,False,True,True,True,True
DE/ABCKL,GI/FHKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,KL/H,1,True,True,False,False,True,False,True,True
AKL/BCDE,FGHIKL/,1,True,False,False,False,True,True,True,True
KL/ABCDE,FHIKL/G,1,True,True,False,False,False,True,True,True
/ABCDEKL,GI/FHKL,1,True,True,True,True,False,True,False,False
ABE/CDKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
CD/ABEKL,GI/FHKL,3,True,True,True,True,True,True,False,False
ACKL/BDE,IKL/,1,True,False,False,False,True,True,True,True
DE/ABCKL,FH/KL,3,True,False,True,True,True,True,False,False
ABEKL/CD,HKL/FGJ,1,True,True,False,False,True,True,True,True
D/ABCEKL,FJ/GIKL,3,True,True,True,True,True,True,False,False
CDKL/ABE,FHIKL/J,1,True,True,False,False,True,True,True,True
ACDKL/BE,FGHJ/,1,True,False,False,False,True,True,True,False
ABDE/CKL,FJ/HKL,3,True,True,True,True,True,True,False,False
CD/ABEKL,H/KL,3,True,False,True,True,True,True,False,False
ACKL/BDE,KL/FHJ,1,True,True,False,False,True,False,True,True
AB/CDEKL,FJ/HKL,3,True,True,True,True,True,True,False,False
AB/CDEKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
CDE/ABKL,I/KL,3,True,False,True,True,True,True,False,False
AKL/BCDE,GHIKL/,1,True,False,False,False,True,True,True,True
DE/ABCKL,F/HKL,3,True,True,True,True,True,True,False,False
AB/CDEKL,GJ/FHIKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,FH/J,1,True,True,False,False,True,True,True,False
E/ABCDKL,FH/IKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FH/GJ,1,True,True,False,False,True,True,True,False
CKL/ABDE,GI/FJ,1,True,True,False,False,True,True,True,False
C/ABDEKL,F/HKL,3,True,True,True,True,True,True,False,False
DE/ABCKL,H/IKL,3,True,True,True,True,True,True,False,False
BDE/ACKL,I/FHKL,3,True,True,True,True,True,True,False,False
ABCKL/DE,F/J,1,True,True,False,False,True,True,True,False
KL/ABCDE,KL/,1,True,False,False,False,False,False,True,True
BCDE/AKL,I/HKL,3,True,True,True,True,True,True,False,False
AK/BCDEL,G/IL,1,True,True,True,True,True,True,True,False
ACDKL/BE,IKL/FH,1,True,True,False,False,True,True,True,True
CDKL/ABE,I/,1,True,False,False,False,True,True,True,False
ABCEKL/D,HIKL/FGJ,1,True,True,False,False,True,True,True,True
ACDKL/BE,H/FJ,1,True,True,False,False,True,True,True,False
KL/ABCDE,GJ/F,1,True,True,False,False,False,True,True,False
A/BCDEKL,FGHJ/KL,3,True,False,True,True,True,True,False,False
AB/CDEKL,H/IKL,3,True,True,True,True,True,True,False,False
ABCDKL/E,IKL/FHJ,1,True,True,False,False,True,True,True,True
CDE/ABKL,G/FHIKL,3,True,True,True,True,True,True,False,False
CD/ABEKL,J/FHKL,3,True,True,True,True,True,True,False,False
AB/CDEKL,G/HIKL,3,True,True,True,True,True,True,False,False
ACKL/BDE,HKL/F,1,True,True,False,False,True,True,True,True
